identifier,description,academicSubject,inLanguage,dateCreated,dateModified,author,provider,license,attributionStatement
a9e1847a-b8cc-5abb-9476-18e1ddb542ea,Use substitution to determine whether a number or a set of numbers makes an inequality true,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
a9f25cb4-f8b0-58c5-87bf-27e9f5bfdd0f,Recognize that trigonometric functions can be evaluated for angles outside the interval of 0 to pi/2 by using reference angles and the unit circle in the coordinate plane,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
a9fdb0b5-0e01-55b9-813a-e0c8ea75451a,Represent the perfect squares through 15 by 15 with an array,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aa0ecb64-def1-5147-82f0-e1814c72bff4,Write the equation of a quadratic function given the vertex and another point in vertex form,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aa4cdcda-5636-5ff9-a386-9bd5b23d58b8,Represent a number of objects up to 120 with a written numeral,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aa53fa59-edaa-5ed6-a949-3b6297d42b4a,"Use equations to represent one-step addition problems within 1,000",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aa6dbf70-0a6a-51d9-9611-1a138d6979fd,Represent complex numbers on the complex plane in rectangular form,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aa837920-bc93-5452-9fe7-46e9485bd41e,Use multiplication to find the area of a rectangle with whole number side lengths in the context of solving real-world problems,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aaae7beb-62ce-5ea5-ac16-de21f1ac9d95,"Solve problems involving finding the part, given the whole and the percent",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aaaeae52-291c-5622-b287-dd397cc8ac16,Compose a new three-dimensional shape from composite three-dimensional shapes,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aabd702c-e434-54ea-bc85-af39e76ce670,Design a simulation to generate frequencies for simple events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aad95753-f003-5bf4-aa97-90f40700bd38,Graph a basic secant function,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aad9e34e-6b22-5c2f-af2c-b61134a918b2,"Write multi-step equations to represent real-world problems, including using rational numbers",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aae5e557-aff0-54b2-98f4-277fc80ef9a9,Find equivalent values of coins,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
aaf37504-edd5-59f7-9722-0bd72788927f,Identify a situation that yields data with variability,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab08d067-b953-59e5-bf08-50c1afbb2492,Find the area of a sector in a circle,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab0d6142-38c2-5029-be01-e25fca5096e6,Relate an addition strategy to a written method,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab111ead-549b-5e07-81b4-bc2b871f7c6d,Use descriptions of rigid motion and transformed geometric figures to predict the effects rigid motion has on figures in the coordinate plane,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab37d378-5ce6-5257-87e0-0c433a48c1be,Use completing the square to derive the quadratic formula,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab3bbde6-32d3-5852-b602-b69d3c1a4ed6,Compose three-dimensional solids based on given properties or attributes,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab4246c5-877c-547d-ad2c-a636f87b490a,Explain how well and why a sample represents the variable of interest from a population,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab46216d-86ca-5e5c-97f1-7f7651b1fbaf,"Write a one-variable equation with variables on both sides to represent real-world problems, including the use of rational numbers",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab48b7f3-95ab-52fe-8bb7-e9d115783169,"Count to answer ""how many?"" questions about as many as 20 things arranged in a rectangular array",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab4e55e2-2c2c-51c8-adb3-b8942b141c1a,Know the number of days in a year,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab536ad5-aff1-5ffd-a44e-4fd463498d0e,Determine solutions using experimental data for simple events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab61aaed-db50-5b2d-8030-4f7ded710083,Understand that every number has a decimal expansion,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab642cb9-15bd-575d-a1f0-20c4729fcaee,"Identify the relationships created by an altitude drawn to the hypotenuse of a right triangle, including the geometry mean",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab708261-0c5d-5b1c-bbbc-01ae6dfedcf3,Model the formula for area of a parallelogram by decomposing and rearranging parts of parallelograms,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ab93d733-f98f-5d1c-8bc8-a4269a764def,Interpret division of a unit fraction by a non-zero whole number,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
abaff428-23ff-56aa-8001-4538eb9d870d,Compute the quotient of a whole number dividend and a unit fraction divisor,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
abd58ddd-8456-51c4-ad20-f0f7b2e2046b,"Know and justify that when adding or multiplying two rational numbers, the result is a rational number",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
abdeadbc-894d-5836-b635-b51d0c9245ff,Write an equation to express a total as a sum of equal addends,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ac2e1b59-a506-56f6-af9a-2f660ae6eb8d,Write arithmetic sequences in real-world contexts explicitly as linear functions or equations,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ac44c9f4-1751-508d-aa26-a33052b6aedb,"Estimate to determine solutions to real-world problems involving a combination of addition, subtraction, multiplication, and/or division of rational numbers",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ac4fa384-f48e-5210-b471-9a374d50fd33,"Given a graph, recognize the difference between additive and multiplicative numerical patterns",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ac75ed9f-ce0f-5671-b71d-d202ee6dc3c1,Classify exponential functions as growth or decay,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ac82dd78-82e2-56db-a2be-169535eb17a0,"Factor a trinomial of the form ax^2 + bx + c, with a leading coefficient other than 1",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
